prospect_id,lead_number,lead_origin,lead_source,do_not_email,do_not_call,totalvisits,total_time_spent_on_website,page_views_per_visit,last_activity,country,specialization,how_did_you_hear_about_x_education,what_is_your_current_occupation,what_matters_most_to_you_in_choosing_a_course,search,magazine,newspaper_article,x_education_forums,newspaper,digital_advertisement,through_recommendations,receive_more_updates_about_our_courses,tags,lead_quality,update_me_on_supply_chain_content,get_updates_on_dm_content,lead_profile,city,asymmetrique_activity_index,asymmetrique_profile_index,asymmetrique_activity_score,asymmetrique_profile_score,i_agree_to_pay_the_amount_through_cheque,a_free_copy_of_mastering_the_interview,last_notable_activity,converted,Conversion_Probability,Converted_Prediction,Recommended_Pitch_Persona
c303560b-80e1-4c62-bcce-5b355b85fb37,618062,Landing Page Submission,Direct Traffic,No,No,2,1412,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,1,0.8053242315073136,1,Brand Loyalist
8edd50ef-836b-4b85-8861-0d6c5a453700,592012,Landing Page Submission,Direct Traffic,No,No,3,755,3.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,1,0.8046613117180356,1,Conservative Wealth Preserver
d64b8926-924e-4ee4-9d5e-b367c00c13ca,600395,Landing Page Submission,Direct Traffic,No,No,3,1698,3.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.8038466307226783,1,Aggressive Growth Chaser
2d07ef88-a0f7-47f3-a76f-76bdfd47e434,612618,Landing Page Submission,Google,No,No,3,1360,3.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent,1,0.8034805391113632,1,Brand Loyalist
5fb2aa8f-13a9-4c09-b73d-478b2a0c78c3,603610,Landing Page Submission,Organic Search,No,No,10,1259,10.0,SMS Sent,India,International Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,1,0.8033859012000838,1,Brand Loyalist
91242c1b-4ded-40f4-bb87-927007b1f7ad,592773,API,Olark Chat,No,No,0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities,01.High,02.Medium,16.0,14.0,No,No,Email Opened,1,0.8031037918287897,1,Conservative Wealth Preserver
b229fdc2-6869-4fc0-b5aa-5944455d64b9,654869,Landing Page Submission,Google,No,No,3,1208,3.0,Olark Chat Conversation,India,Select,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,1,0.802800072022304,1,Brand Loyalist
60dba798-4aa7-4144-b955-d1ebfbdf755e,587955,API,Google,No,No,13,1725,3.25,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1,0.8025170190856035,1,Aggressive Growth Chaser
485f33b3-fc57-4e9a-ab44-d9058925b049,603846,API,Organic Search,No,No,6,882,6.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,Email Opened,1,0.8023340869423994,1,Brand Loyalist
53ef2d0f-c083-4629-a434-e0693f5fdf69,613917,Lead Add Form,,No,No,0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Select,,,,,No,No,Email Opened,1,0.8003765180025231,1,Conservative Wealth Preserver
e4d7db64-1d04-46d3-b2ab-efef1359b16c,643219,Landing Page Submission,Direct Traffic,No,No,3,812,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,1,0.7996605306155345,1,Brand Loyalist
00d914d6-6588-4686-9c63-0049dbb8260c,615877,Landing Page Submission,Google,No,No,4,2111,4.0,SMS Sent,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1,0.7996198706613923,1,Aggressive Growth Chaser
8282c44e-fca5-48a0-969d-158ba64530a5,638686,Landing Page Submission,Google,No,No,3,354,3.0,SMS Sent,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,No,Modified,1,0.7992350982680021,1,Conservative Wealth Preserver
af964fca-a43b-4aad-bfba-e70f12b88505,643946,API,Google,No,No,4,1245,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,SMS Sent,1,0.7986592257432282,1,Brand Loyalist
4377b169-87ec-484c-abf8-c06b3ec21e65,650918,Landing Page Submission,Google,No,No,6,1966,6.0,Email Opened,India,Business Administration,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,No,Email Opened,1,0.7980861122112195,1,Aggressive Growth Chaser
0b861b2d-b557-4d01-bb3d-a6afd19c58ad,619054,API,Google,No,No,2,1594,1.0,SMS Sent,Asia/Pacific Region,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,1,0.7980738203866593,1,Aggressive Growth Chaser
3f4a3e56-28d1-483f-a163-502cfe182321,626799,Landing Page Submission,Direct Traffic,No,No,13,1683,4.33,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1,0.7962685308914824,1,Aggressive Growth Chaser
0029ea13-9e74-4b41-8dcf-7e0438338457,604111,API,Organic Search,No,No,2,907,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7950225784386177,1,Brand Loyalist
cff399b4-bb92-43ba-a0f8-d6be78186323,584730,API,Olark Chat,No,No,1,1635,1.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,1,0.7947807743687691,1,Aggressive Growth Chaser
1b31b831-2322-4426-a883-a0fa1dbc1bfe,625027,Landing Page Submission,Direct Traffic,No,No,1,1449,1.0,Converted to Lead,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Thane & Outskirts,,,,,No,No,Modified,1,0.7944615779993768,1,Brand Loyalist
c08563e0-fc52-4477-ad61-fc563621ef84,599957,Landing Page Submission,Organic Search,Yes,No,5,174,5.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,Yes,SMS Sent,1,0.7922166836901288,1,Conservative Wealth Preserver
0414d265-adc6-4c18-af8f-4bdd0ed44584,600528,Landing Page Submission,Google,No,No,8,422,1.6,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,,,,,No,No,SMS Sent,1,0.7910548568526806,1,Conservative Wealth Preserver
e3184fcb-25d0-4f1c-995c-ae7d85686d70,617432,Landing Page Submission,Direct Traffic,No,No,3,977,3.0,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.7907530584272586,1,Brand Loyalist
3a093550-a5ce-43e5-bd6c-2496a4f943bb,655133,Landing Page Submission,Direct Traffic,No,No,4,1385,4.0,Email Opened,Singapore,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened,1,0.7889730267504649,1,Brand Loyalist
3a9bdbef-856b-4d92-bc31-c78a6a03b4ab,642452,Landing Page Submission,Direct Traffic,No,No,2,1948,2.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent,1,0.7888358871554988,1,Aggressive Growth Chaser
09fda3c5-f557-4444-ab79-c63255f853f4,585373,Landing Page Submission,Google,No,No,8,1607,2.67,SMS Sent,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,Yes,Modified,1,0.7881125363453084,1,Aggressive Growth Chaser
bfb9e357-0b1e-4602-a282-21d1e38fa432,616049,Landing Page Submission,Google,No,No,5,1220,2.5,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,1,0.7879727434935535,1,Brand Loyalist
17f1937a-afc2-466d-a23c-ad8a8f23a875,630661,Landing Page Submission,Google,No,No,3,1248,3.0,SMS Sent,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,16.0,No,No,SMS Sent,1,0.7878003007165038,1,Brand Loyalist
75cc4eae-a5ac-47e4-a101-a1e3e3a58240,583760,Landing Page Submission,Google,No,No,4,417,4.0,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,1,0.7867655340154937,1,Conservative Wealth Preserver
e86663d5-4e87-4f1f-b9a4-deafce64f8d3,636033,API,Google,No,No,2,1080,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,1,0.7867250447662305,1,Brand Loyalist
c9ed4b19-13d9-4405-99f9-8cc18860d510,617313,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent,1,0.7849552157509652,1,Conservative Wealth Preserver
336622da-91ef-4804-bcfc-0a1bac398c51,618782,Landing Page Submission,Direct Traffic,No,No,10,744,2.0,SMS Sent,India,Select,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent,1,0.7844736134929308,1,Conservative Wealth Preserver
0263152d-b695-41cf-9385-02b1ef4911e5,646279,API,Olark Chat,No,No,1,1076,1.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1,0.784055078205637,1,Brand Loyalist
f7f2077f-1b4e-4bca-9556-bbcc99adce6a,645276,Landing Page Submission,Google,No,No,4,1261,4.0,Form Submitted on Website,India,Travel and Tourism,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,16.0,No,No,Modified,1,0.7828286391523065,1,Brand Loyalist
5c6692b4-34da-4d42-bef1-97ceba08aa6b,609708,API,Organic Search,No,No,3,1169,3.0,SMS Sent,United States,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,1,0.7803107075032797,1,Brand Loyalist
5fb92c3d-dce7-4bcd-a06c-8b655a1386be,629657,Landing Page Submission,Direct Traffic,No,No,5,1303,2.5,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,,,,,No,Yes,Email Opened,1,0.7801337342720313,1,Brand Loyalist
976c43f8-ceab-441b-bd76-36f5cd17d5ca,636192,API,Google,No,No,2,1160,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,1,0.7767250447662305,1,Brand Loyalist
24d0396e-f5ca-4819-8b67-2ebd2cf98e1c,627296,API,Organic Search,No,No,7,1341,7.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7766890009773278,1,Brand Loyalist
d36f6554-42d7-4e78-9200-816643a9c543,649186,Landing Page Submission,Direct Traffic,No,No,6,1377,6.0,SMS Sent,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,SMS Sent,1,0.7760902417437433,1,Brand Loyalist
cd18a86e-1bb4-4edc-95de-37f04b7a78f7,584115,Landing Page Submission,Direct Traffic,No,No,15,1040,3.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Email Opened,1,0.7751055686941458,1,Brand Loyalist
28b7d342-ca65-46eb-afc9-aa42b38e79c1,626337,Landing Page Submission,Direct Traffic,No,No,2,702,2.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.7748320244524652,1,Conservative Wealth Preserver
52330b83-a2d6-40ca-bd7a-b4ad38049a0a,643215,API,Google,No,No,3,1213,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1,0.7735414832485528,1,Brand Loyalist
6aa4a57c-f804-4f7a-8586-06f51be17052,609902,API,Olark Chat,No,No,0,0,0.0,Email Opened,,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,1,0.772896309873634,1,Conservative Wealth Preserver
dd7f46e0-fb8c-4eaf-81a1-fdcf41b49768,646191,Landing Page Submission,Google,No,No,2,230,2.0,Email Opened,India,Healthcare Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened,1,0.7724023485939577,1,Conservative Wealth Preserver
97519db7-2f15-4849-b461-640bb677cbc3,634664,Landing Page Submission,Organic Search,No,No,9,869,4.5,SMS Sent,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,SMS Sent,1,0.7719391576514404,1,Brand Loyalist
7fffe2d8-4570-4413-b3b9-f55854e3fb2a,643496,Landing Page Submission,Google,No,No,3,1459,3.0,SMS Sent,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent,1,0.7698167169104759,1,Brand Loyalist
f47c7aee-f09d-4367-89b1-e832b248eeda,602403,API,Olark Chat,No,No,4,882,2.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7693021017766736,1,Brand Loyalist
eab5cbce-25a5-4fb7-89fe-f5168e674834,587484,Landing Page Submission,Google,No,No,4,692,4.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Email Opened,1,0.7682579302009758,1,Conservative Wealth Preserver
49b8598a-ce17-42c6-97ff-c9052eb7113d,613655,Landing Page Submission,Direct Traffic,No,No,7,1164,7.0,SMS Sent,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,1,0.7670135918333547,1,Brand Loyalist
f2472779-886e-4ca4-ba20-5282fbb525de,601768,API,Organic Search,No,No,6,1717,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified,1,0.7668619536887242,1,Aggressive Growth Chaser
e2089bd4-0bf0-4efa-96fe-c4472c5f2bd3,640459,Landing Page Submission,Google,No,No,6,1626,6.0,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,SMS Sent,1,0.7668499612801373,1,Aggressive Growth Chaser
bad31ba0-a8bd-46fd-bac6-fae8354d410b,601994,Landing Page Submission,Direct Traffic,No,No,2,982,2.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.7666949428767517,1,Brand Loyalist
543892e8-5b9a-4552-99b9-87d57f40552a,627585,API,Olark Chat,No,No,11,1337,2.2,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,1,0.7659310609072456,1,Brand Loyalist
b2878839-c139-4206-ac4c-0d8c65031376,592959,API,Google,No,No,2,1379,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,1,0.7648980897034189,1,Brand Loyalist
503af878-7160-4d55-9333-f40b0946f7de,601813,API,Google,No,No,11,1079,1.83,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,,,,,No,No,Email Opened,1,0.7643731069051075,1,Brand Loyalist
3d1ef473-dcc4-472e-bda7-63825ededf17,613697,API,Organic Search,No,No,4,956,1.33,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,0,0.7628453049574395,1,Brand Loyalist
ebcd2b98-d164-43af-8961-fe9a82a75138,639312,Landing Page Submission,Organic Search,No,No,16,1804,2.67,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Email Opened,1,0.760677084613025,1,Aggressive Growth Chaser
b50b45b2-c22a-4821-b0ef-b9113cee5a59,613016,Landing Page Submission,Google,No,No,2,1236,2.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,SMS Sent,1,0.7573872179585682,1,Brand Loyalist
88928ac0-0229-425c-ac4c-34d2a9d277ac,624500,Landing Page Submission,Google,No,No,4,1055,4.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Mumbai,,,,,No,No,Modified,1,0.7572840168694248,1,Brand Loyalist
e3840e9a-b5e8-486e-b522-9ef677bfae08,639296,Landing Page Submission,Direct Traffic,No,No,4,1425,4.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,Yes,SMS Sent,1,0.7553261027670578,1,Brand Loyalist
1631c8fc-c55c-472c-abc7-a6e74c9285dc,584335,Landing Page Submission,Google,No,No,4,234,4.0,Unreachable,India,Finance Management,Multiple Sources,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Unreachable,1,0.7542938494850462,1,Conservative Wealth Preserver
a052ac7c-83cd-4f32-9f90-13a86f38980d,583307,Landing Page Submission,Direct Traffic,No,No,3,1368,1.5,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,16.0,No,Yes,Modified,1,0.7515011102049546,1,Brand Loyalist
1d3a1d64-58e8-4683-8b8c-dc0231929c17,616923,API,Google,No,No,2,1189,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,0,0.751335780213748,1,Brand Loyalist
de1726f7-3151-4d85-9480-28440094fea7,619537,Landing Page Submission,Google,No,No,6,1400,2.0,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent,1,0.7510867217411675,1,Brand Loyalist
01ca067f-a6a4-4ce3-9f88-df4898ea8288,650095,API,Direct Traffic,No,No,3,492,3.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,1,0.7510435666867236,1,Conservative Wealth Preserver
7cef7fa6-e602-4439-85a9-c18e4fb43395,581351,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,SMS Sent,1,0.7501603976969901,1,Conservative Wealth Preserver
06d047cc-f884-4b9f-925e-0b9fbfc97206,583025,API,Olark Chat,Yes,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Select,02.Medium,02.Medium,13.0,16.0,No,No,SMS Sent,1,0.7494877785402717,1,Conservative Wealth Preserver
c135fbe3-d2ae-4b58-87df-fee33fd957b8,610000,Landing Page Submission,Google,No,No,4,824,4.0,SMS Sent,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,0,0.7469892811364082,1,Brand Loyalist
6d9e0f97-4b7e-436a-a98d-58d07d9e2612,645690,API,Direct Traffic,No,No,6,1408,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,1,0.7469086250145637,1,Brand Loyalist
8cb6d153-b70d-4def-b8e6-d247ab9f6161,641275,Landing Page Submission,Google,No,No,3,1987,3.0,Email Opened,India,Retail Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Email Opened,1,0.7444025096594673,1,Aggressive Growth Chaser
b7a48b8c-dcf4-48d8-a301-b575e4431b8c,649023,Landing Page Submission,Google,No,No,5,814,5.0,Olark Chat Conversation,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,No,Modified,1,0.7423486313780407,1,Brand Loyalist
240be8ed-0b9a-4609-9e02-641731a49378,609244,API,Organic Search,No,No,7,1061,3.5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,1,0.7407537669372826,1,Brand Loyalist
8dcac5c4-c060-4f1f-8922-4e68aaec25ff,586156,API,Organic Search,Yes,No,4,1315,4.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,15.0,13.0,No,No,Modified,1,0.7403111673836301,1,Brand Loyalist
9f69cf6f-5775-4b23-a1f0-d46fa2177ea0,629118,Landing Page Submission,Direct Traffic,No,No,9,868,3.0,SMS Sent,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,1,0.7397749241617295,1,Brand Loyalist
d036d102-8ce2-4150-a3ce-c0c8aa000bac,584352,API,Google,No,No,4,678,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Cities,03.Low,02.Medium,12.0,14.0,No,No,Email Opened,1,0.7395977845184062,1,Conservative Wealth Preserver
420d65de-5f10-4f94-beec-31434579ad8a,651443,API,Organic Search,No,No,5,1092,5.0,Had a Phone Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,1,0.7391563311226816,1,Brand Loyalist
5a59cc5a-544f-44be-85be-6d49576cead0,627135,API,Organic Search,No,No,4,1132,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7391067197459659,1,Brand Loyalist
10795eba-d165-43e7-921e-bcb722117951,586138,API,Olark Chat,No,No,0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1,0.737072930623945,1,Conservative Wealth Preserver
f7cd58b6-0b6e-4c06-b9f8-e33213171de0,606410,API,Direct Traffic,No,No,2,1279,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7366896083193911,1,Brand Loyalist
0554264d-ea7e-4290-9adf-67be17268ddc,607476,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.7358425279402848,1,Conservative Wealth Preserver
