Prospect ID,Lead Origin,Lead Source,Total Time Spent on Website,Last Activity,Converted,AI_Conversion_Probability,Lead_Tier,Recommended_Asset_Class
73a0f706-74b5-4730-ab20-eeca327e7ad6,Landing Page Submission,Direct Traffic,1298,SMS Sent,1,0.9669554066797409,Tier 1: Hot,Equity Scheme
e0508b62-7b1e-4c23-a30e-60d239b2766b,Landing Page Submission,Direct Traffic,333,SMS Sent,0,0.18354528164464246,Tier 3: Cold,Debt Scheme
61e916c7-d88d-41ad-9593-5f39e35efd21,Landing Page Submission,Direct Traffic,288,SMS Sent,0,0.17929384698420192,Tier 3: Cold,Debt Scheme
75754718-b31e-4664-9514-b64c5aabdf62,Landing Page Submission,Direct Traffic,1136,Email Opened,1,0.9147924385093216,Tier 1: Hot,Equity Scheme
b08dccf8-ea20-4b7c-b1cc-a83954445912,API,Olark Chat,0,Email Opened,0,0.328826377792853,Tier 3: Cold,Debt Scheme
dc76f74d-01d5-4d7e-9c9b-f247e0491939,Landing Page Submission,Google,135,SMS Sent,0,0.25331112409706436,Tier 3: Cold,Debt Scheme
9e601b7e-740f-4420-9ffb-d3675eb60913,Landing Page Submission,Google,1195,SMS Sent,0,0.37159086806246083,Tier 3: Cold,Equity Scheme
c7b3f55a-5f66-4502-8c26-f613cb3bfaac,Landing Page Submission,Direct Traffic,1380,SMS Sent,0,0.35174397708201516,Tier 3: Cold,Equity Scheme
7d69a4b8-aea0-41dc-9ef8-62b8b9d4b9cd,API,Olark Chat,0,SMS Sent,1,0.8781140108525133,Tier 1: Hot,Debt Scheme
c59522ff-86bf-49ca-a57a-3d3ba9170728,Landing Page Submission,Google,945,SMS Sent,1,0.7686168369851771,Tier 2: Nurture,Debt Scheme
1a9343c8-8423-4f6a-813b-741299e8cf96,Landing Page Submission,Organic Search,558,Page Visited on Website,1,0.8402144446809731,Tier 1: Hot,Debt Scheme
e288502b-4371-4835-99c7-d66aa714a42c,Landing Page Submission,Direct Traffic,504,Email Opened,0,0.1279408732970057,Tier 3: Cold,Debt Scheme
25e93786-5665-47b3-804b-ed8c66807a60,API,Organic Search,1350,Email Opened,1,0.7217197941805752,Tier 2: Nurture,Equity Scheme
6fd432f3-9a94-49d0-a6a2-4f52ae6ca270,API,Olark Chat,0,Email Link Clicked,0,0.10774664644534132,Tier 3: Cold,Debt Scheme
453bf3d2-f5e6-4777-826b-0c0fe7791c15,API,Olark Chat,0,SMS Sent,0,0.3199177278545288,Tier 3: Cold,Debt Scheme
8afd6851-cdb3-4142-9b68-8aec155341cb,API,Olark Chat,0,Page Visited on Website,0,0.303829697105422,Tier 3: Cold,Debt Scheme
e79f7dc2-fa5c-45f0-bb6a-0162ef79febd,Landing Page Submission,Direct Traffic,1557,SMS Sent,1,0.7565378987346029,Tier 2: Nurture,Equity Scheme
65a7b661-f3ff-4e3c-87d4-ba59b789a4b2,API,Organic Search,18,SMS Sent,0,0.4104263387110102,Tier 3: Cold,Debt Scheme
cfddda74-7b98-4abe-b0f6-9d1b2da93d62,API,Olark Chat,0,Olark Chat Conversation,0,0.2437951121183184,Tier 3: Cold,Debt Scheme
4a927732-63bd-4314-ac32-e2508701d3cb,Lead Add Form,Reference,0,Email Opened,1,0.7179644903879064,Tier 2: Nurture,Debt Scheme
86f2bf84-ad70-42af-bddc-b3eefa8c2cf6,Landing Page Submission,Direct Traffic,204,Email Opened,0,0.20389821199799477,Tier 3: Cold,Debt Scheme
abf49a4d-5af9-4a97-ba19-be04f6a0496b,Landing Page Submission,Organic Search,1200,Email Opened,1,0.7345710284237662,Tier 2: Nurture,Equity Scheme
3ce2691c-5170-4c6b-8a41-fd55b088639f,Landing Page Submission,Direct Traffic,1288,SMS Sent,0,0.14832927981070318,Tier 3: Cold,Equity Scheme
536cdc6b-f4c1-449d-bfd8-9ef0ac912dbb,Landing Page Submission,Google,242,SMS Sent,0,0.1462992978033619,Tier 3: Cold,Debt Scheme
c0b2646e-c391-4cf9-bd48-007bad57ce70,Landing Page Submission,Google,849,SMS Sent,1,0.941907591380448,Tier 1: Hot,Debt Scheme
5e82612a-4ac4-4e1f-909f-b8e3b6ec1363,API,Olark Chat,0,SMS Sent,1,0.7342120202521378,Tier 2: Nurture,Debt Scheme
3ec5f283-02fe-4182-9bdd-f9141c6f12ae,API,Olark Chat,0,Email Opened,0,0.20733402060959075,Tier 3: Cold,Debt Scheme
03bddfac-f0db-432f-a7f5-1935b7b82f25,API,Olark Chat,0,Olark Chat Conversation,0,0.43655263986362053,Tier 3: Cold,Debt Scheme
348beadb-b882-4d3c-bc19-52246f35a5b4,API,Google,899,SMS Sent,1,0.9447581068631872,Tier 1: Hot,Debt Scheme
2877fdfa-6194-451a-9147-2aa654066574,API,Olark Chat,0,Email Opened,0,0.4456585210796483,Tier 3: Cold,Debt Scheme
45720a33-0182-443b-8e1a-f671ca684616,API,Olark Chat,0,Olark Chat Conversation,0,0.23036343173898563,Tier 3: Cold,Debt Scheme
cdee9032-696e-4f48-9c21-192d656907be,API,Olark Chat,0,Email Opened,0,0.26016932140630433,Tier 3: Cold,Debt Scheme
8df56525-2696-4598-935e-b8ac99d16204,API,Olark Chat,0,Olark Chat Conversation,0,0.2136025307078477,Tier 3: Cold,Debt Scheme
962a912c-a380-4a61-875c-67199fb05360,API,Olark Chat,0,Email Opened,0,0.16401067781379344,Tier 3: Cold,Debt Scheme
3c3b0014-88e5-4245-bfe4-fa3cee4a307a,API,Olark Chat,0,Email Opened,0,0.1501076477221527,Tier 3: Cold,Debt Scheme
ce476769-2104-448b-b329-352302df4649,API,Google,120,Olark Chat Conversation,0,0.43077771923274116,Tier 3: Cold,Debt Scheme
baface46-d7c0-41fa-b419-07a34801a044,Landing Page Submission,Direct Traffic,131,Email Opened,0,0.4453837386295645,Tier 3: Cold,Debt Scheme
b65b3e8c-27e1-489b-af22-7eb4cf969666,API,Olark Chat,54,Page Visited on Website,0,0.11571832377805605,Tier 3: Cold,Debt Scheme
47cc2186-0418-448a-9688-0f081a9fc72d,Landing Page Submission,Direct Traffic,446,Email Opened,0,0.1526210561561183,Tier 3: Cold,Debt Scheme
805517c2-111b-4888-bf37-d40874af07ea,API,Olark Chat,0,Email Link Clicked,0,0.2482334323053579,Tier 3: Cold,Debt Scheme
9a16ef5b-a7c7-4b5a-b5db-2b3fd6d19ab8,API,Olark Chat,0,Olark Chat Conversation,0,0.16521671672054256,Tier 3: Cold,Debt Scheme
5aa68ccb-2eec-4076-9297-deeefceebb62,Landing Page Submission,Direct Traffic,119,Email Opened,0,0.22735813776940916,Tier 3: Cold,Debt Scheme
85e8594e-607a-42f4-8e18-3ed5159abf81,API,Organic Search,61,Email Opened,0,0.1451837224508717,Tier 3: Cold,Debt Scheme
7710cb90-4dfc-4cae-8a05-29bfcbdc7bd1,API,Direct Traffic,244,Email Opened,0,0.25977911485262656,Tier 3: Cold,Debt Scheme
898fe0e9-7438-49d2-977b-a1cd60d803cf,Landing Page Submission,Direct Traffic,545,Page Visited on Website,0,0.19509311565924076,Tier 3: Cold,Debt Scheme
f0e3e9a2-8980-406a-8a95-c801b50ff15d,Landing Page Submission,Direct Traffic,547,Page Visited on Website,0,0.2231667695155313,Tier 3: Cold,Debt Scheme
a7569168-0f4a-419c-a319-452c8a7cb2cd,Landing Page Submission,Google,113,SMS Sent,0,0.13300942801196167,Tier 3: Cold,Debt Scheme
c5a60086-dc66-481b-93d5-2ddc395509bf,Landing Page Submission,Direct Traffic,384,Converted to Lead,0,0.24984481774854958,Tier 3: Cold,Debt Scheme
c2a2d1bf-283c-42e2-9bcf-99f7703887a7,API,Olark Chat,0,Email Opened,1,0.8321383693375645,Tier 1: Hot,Debt Scheme
f82d4136-ba0c-428d-b75f-1ac766084b84,Landing Page Submission,Direct Traffic,53,SMS Sent,0,0.21509156640841662,Tier 3: Cold,Debt Scheme
820592d8-996c-4152-a935-0ed7a2c252e2,Landing Page Submission,Organic Search,279,Form Submitted on Website,0,0.4067502461948522,Tier 3: Cold,Debt Scheme
0ed213bb-b27d-4775-90be-653e46b48165,Landing Page Submission,Direct Traffic,440,Email Opened,0,0.3951196995682898,Tier 3: Cold,Debt Scheme
3691a4a6-9739-45e3-ae63-6155aee44f03,Landing Page Submission,Google,995,SMS Sent,1,0.7922314873914107,Tier 2: Nurture,Debt Scheme
7e7b9833-4211-47e0-847e-972c002d70d3,Landing Page Submission,Direct Traffic,38,Email Opened,0,0.3765383292934831,Tier 3: Cold,Debt Scheme
d28e5971-f85e-4295-b712-ba8ba244eb82,Landing Page Submission,Direct Traffic,100,Email Opened,0,0.3308588894705852,Tier 3: Cold,Debt Scheme
2565d1cc-84a3-4a73-b9b6-f28dfbc1af1f,API,Olark Chat,0,Email Opened,0,0.39980455547961014,Tier 3: Cold,Debt Scheme
63f6d43a-6f27-47de-8aa1-dec8c35bc894,Landing Page Submission,Direct Traffic,461,SMS Sent,0,0.12647563823007238,Tier 3: Cold,Debt Scheme
0b7d5d76-22bd-4e7b-aa14-03a85c5a9fe8,Landing Page Submission,Direct Traffic,119,Email Opened,0,0.26199073001958273,Tier 3: Cold,Debt Scheme
a2b69233-2c0f-4b83-9b63-d83c4ff8efd0,Landing Page Submission,Google,1324,SMS Sent,0,0.4462396835152706,Tier 3: Cold,Equity Scheme
b9eeb60b-be15-42f4-8fea-ac967f1685c0,Landing Page Submission,Google,981,Email Opened,1,0.7724258119765129,Tier 2: Nurture,Debt Scheme
93914bf0-a70e-4cb1-a313-40d2322156eb,Landing Page Submission,Google,225,SMS Sent,0,0.43672638231302807,Tier 3: Cold,Debt Scheme
a2998293-599c-4283-b87e-5a890e7a624c,API,Direct Traffic,247,Email Link Clicked,0,0.37287202464671765,Tier 3: Cold,Debt Scheme
33962b22-69c3-40ab-8dbf-89fa9fddc25e,API,Olark Chat,0,Email Bounced,0,0.40620868860475046,Tier 3: Cold,Debt Scheme
c829e4e4-6f86-4532-bea1-5e257dadb8f9,Landing Page Submission,Direct Traffic,1321,Email Opened,1,0.8492752361894661,Tier 1: Hot,Equity Scheme
4233a34b-382e-4775-8caf-5ad8a0821121,API,Organic Search,178,Page Visited on Website,0,0.3661757015460339,Tier 3: Cold,Debt Scheme
e5e6b1bc-0b70-4e55-8c17-279e1f3225de,API,Olark Chat,0,Email Bounced,0,0.2831123034438252,Tier 3: Cold,Debt Scheme
d1af02a4-96fc-48a4-849c-431e71581cf9,Landing Page Submission,Direct Traffic,1147,Email Opened,0,0.4234831952849465,Tier 3: Cold,Equity Scheme
6982326d-83ab-4c5b-91d3-04502bb06458,Landing Page Submission,Google,1563,SMS Sent,1,0.809325988513184,Tier 1: Hot,Equity Scheme
0c3e5d5c-9740-46ff-babe-b12a0c9a61fb,API,Google,16,Converted to Lead,0,0.39535973798297125,Tier 3: Cold,Debt Scheme
7ff93bad-4571-47d0-bd18-a0c01c847d47,Landing Page Submission,Direct Traffic,1152,SMS Sent,1,0.7231173712243126,Tier 2: Nurture,Equity Scheme
dd4138a5-ef60-4691-8b9a-e5f67717b135,API,Olark Chat,0,SMS Sent,0,0.20660298148053716,Tier 3: Cold,Debt Scheme
243a137b-1555-441a-a7e2-ba81440cc077,API,Google,457,Olark Chat Conversation,0,0.11247042838654878,Tier 3: Cold,Debt Scheme
99a5c848-a50a-4625-8525-ffa2c6f7a883,Landing Page Submission,Google,12,Olark Chat Conversation,0,0.42747929529334056,Tier 3: Cold,Debt Scheme
8bb7572f-c617-4af2-a19e-17d0e9de0d12,Lead Add Form,Reference,0,Email Opened,1,0.736573443488869,Tier 2: Nurture,Debt Scheme
65c821f7-5a72-4870-8a9e-9370e93fbfff,API,Google,291,SMS Sent,1,0.8686992429673083,Tier 1: Hot,Debt Scheme
7cb9ac01-3421-48da-8575-b629a21f6464,Landing Page Submission,Google,60,Email Opened,0,0.15219728774663824,Tier 3: Cold,Debt Scheme
c4e86748-94b3-4c1a-b9c0-20a94b52864e,API,Organic Search,127,Email Opened,0,0.3903331079252641,Tier 3: Cold,Debt Scheme
e1cfffd0-b355-422a-a387-731e7a5911c2,Landing Page Submission,Google,922,SMS Sent,1,0.9551529469030257,Tier 1: Hot,Debt Scheme
dfec25b3-c814-4cac-9112-110d8a13c776,Landing Page Submission,Direct Traffic,1089,SMS Sent,1,0.8881180564736357,Tier 1: Hot,Equity Scheme
dc045633-a62c-45a8-ab16-83dbeef01766,Landing Page Submission,Organic Search,262,Page Visited on Website,0,0.32577894218837516,Tier 3: Cold,Debt Scheme
f9fb4d27-5857-4c56-b600-837fb774ee04,API,Olark Chat,0,Email Opened,1,0.8808165402617277,Tier 1: Hot,Debt Scheme
c5c47bbc-d91a-430a-84db-67bde243db52,API,Google,273,Email Opened,0,0.20642459967308996,Tier 3: Cold,Debt Scheme
21fe1643-bf4d-4536-9aa4-c54a6d579cee,API,Google,10,SMS Sent,0,0.10299416954135956,Tier 3: Cold,Debt Scheme
f01b9710-2a36-4a8a-bfcd-21c7734def37,Landing Page Submission,Direct Traffic,15,Email Opened,0,0.3917626455408841,Tier 3: Cold,Debt Scheme
407d19a5-3679-49bc-8cf1-fe02af275f82,Landing Page Submission,Direct Traffic,343,Converted to Lead,0,0.13060144412277486,Tier 3: Cold,Debt Scheme
e2a182b2-9e22-4131-8fd4-c3d7bccd3d87,API,Olark Chat,0,Olark Chat Conversation,0,0.32076424931426867,Tier 3: Cold,Debt Scheme
afcacd17-d6a3-463a-88b6-05df90bb496b,Landing Page Submission,Google,273,SMS Sent,1,0.8961555269839018,Tier 1: Hot,Debt Scheme
4fea82d2-fdf8-424d-9ffa-48adc06672a7,API,Google,152,Olark Chat Conversation,0,0.2843412756242229,Tier 3: Cold,Debt Scheme
f4896863-8d3d-42e9-810b-d9f409dcf3c3,Landing Page Submission,Direct Traffic,122,Email Bounced,0,0.42434949585772064,Tier 3: Cold,Debt Scheme
db5a68e6-036b-4067-88d6-25bfd65b96c8,API,Google,371,Email Opened,0,0.11106525394493474,Tier 3: Cold,Debt Scheme
f20efe58-9227-400d-b789-008ef60455f9,Landing Page Submission,Direct Traffic,1325,Email Opened,1,0.837505804304933,Tier 1: Hot,Equity Scheme
85fe659d-d6e9-4fd2-ad80-875fe5ed222d,Landing Page Submission,Google,1494,SMS Sent,1,0.7654789701236824,Tier 2: Nurture,Equity Scheme
c34e038a-b935-40d1-89fe-e472aec9950f,Landing Page Submission,Direct Traffic,952,SMS Sent,0,0.11335376207738203,Tier 3: Cold,Debt Scheme
c242a6d8-3f29-449b-a4b8-9c2cadc6d8b7,Landing Page Submission,Direct Traffic,209,Email Bounced,0,0.25043619434948367,Tier 3: Cold,Debt Scheme
9fd4f2f9-96b0-40fe-8247-96cc62ad2e9e,API,Organic Search,1032,SMS Sent,0,0.12207631102003835,Tier 3: Cold,Equity Scheme
e41ad8b4-e650-48ea-83b8-a33bce8a0c0e,API,Organic Search,405,Email Opened,0,0.3762003829525192,Tier 3: Cold,Debt Scheme
7b9369a0-b997-41f0-8a04-68677de0f1c8,Landing Page Submission,Direct Traffic,103,Page Visited on Website,0,0.285347082776918,Tier 3: Cold,Debt Scheme
0e731501-8cf2-430b-a8d3-234670d62101,API,Olark Chat,0,Email Bounced,0,0.11016357393092106,Tier 3: Cold,Debt Scheme
b5a673a5-1313-48e2-80cc-72d596d3c287,API,Olark Chat,0,Olark Chat Conversation,0,0.11417524026867183,Tier 3: Cold,Debt Scheme
d8f91286-32ea-469b-819f-36f498c4cfad,API,Organic Search,1201,SMS Sent,1,0.737802407712547,Tier 2: Nurture,Equity Scheme
18f7e6c7-fb9a-43a8-a69e-4f4ec0bc5f54,Landing Page Submission,Direct Traffic,49,SMS Sent,0,0.3821391361804417,Tier 3: Cold,Debt Scheme
835cebba-2ea9-4a54-8bb3-d2ee6704ef46,API,Olark Chat,0,Olark Chat Conversation,0,0.25322983594617077,Tier 3: Cold,Debt Scheme
27798b48-b750-464e-b1bc-7474a7e0e388,Landing Page Submission,Google,284,SMS Sent,1,0.8233966411888344,Tier 1: Hot,Debt Scheme
ca7311a7-224b-4916-a6df-1997f9f21f99,Landing Page Submission,Google,44,Email Opened,0,0.37994030891746555,Tier 3: Cold,Debt Scheme
8aa90c18-9e37-4399-a319-b195f156a905,Landing Page Submission,Google,87,Email Opened,0,0.3136771609146367,Tier 3: Cold,Debt Scheme
909a260f-f5fe-4c8a-82bf-997700a58fa2,Landing Page Submission,Google,1171,SMS Sent,1,0.7099850794862612,Tier 2: Nurture,Equity Scheme
7fe58087-011d-4b7d-9b63-8866230e9a02,Landing Page Submission,Direct Traffic,322,Email Bounced,0,0.3145682090543175,Tier 3: Cold,Debt Scheme
481bbbd0-fd8b-4da5-9f87-0c67fc856e36,API,Organic Search,1484,SMS Sent,1,0.9368300205284708,Tier 1: Hot,Equity Scheme
fa784ffd-f12c-44f2-9dcb-ead1afe6221c,API,Google,70,SMS Sent,0,0.35693744330839433,Tier 3: Cold,Debt Scheme
40d7a20d-0a47-431b-b2f7-24f0e227c478,API,Google,804,Page Visited on Website,0,0.31730596564488045,Tier 3: Cold,Debt Scheme
8655f002-ac4c-4ccd-a65e-a2fa04ab701d,API,Google,214,Email Link Clicked,0,0.4392347456603133,Tier 3: Cold,Debt Scheme
6f2ca9ae-1ed2-44be-b852-c74e3556d4dc,Landing Page Submission,Google,1397,Page Visited on Website,1,0.9648366090209884,Tier 1: Hot,Equity Scheme
7c35e7ee-72d2-4e21-9a9a-4a857d5888fb,API,Olark Chat,0,SMS Sent,1,0.812512098775387,Tier 1: Hot,Debt Scheme
91cb357c-36d8-4a55-b380-daae5a4bd75a,Landing Page Submission,Google,1081,SMS Sent,0,0.2884188216225057,Tier 3: Cold,Equity Scheme
031ff09b-ea97-4a95-a03e-8dae56dd8f8d,API,Google,55,Converted to Lead,0,0.3351846491732192,Tier 3: Cold,Debt Scheme
fba92322-5104-4ecf-9c2c-346965811250,Lead Add Form,Reference,992,,1,0.9712644020036616,Tier 1: Hot,Debt Scheme
64dbc73c-ac75-4b72-850e-a577ea762402,Landing Page Submission,Google,1507,Email Opened,0,0.23320157948233744,Tier 3: Cold,Equity Scheme
58ebafc8-d2e8-45d4-b35d-b00c1d9807de,API,Google,535,Email Opened,0,0.3692827012621104,Tier 3: Cold,Debt Scheme
166896bb-8e82-4549-880a-d77edb8e5ad5,Landing Page Submission,Organic Search,1060,Email Opened,1,0.8962189977302268,Tier 1: Hot,Equity Scheme
1fe21dd9-7da6-43fe-af30-3087c2811775,Landing Page Submission,Direct Traffic,1421,Page Visited on Website,0,0.11404878585789358,Tier 3: Cold,Equity Scheme
a3177c7e-7d9c-4492-85c1-57561cf8a1f0,API,Google,419,Converted to Lead,0,0.2913079922240356,Tier 3: Cold,Debt Scheme
86a71cae-0e31-4c58-bb34-ec4fdf9c8071,API,Olark Chat,0,SMS Sent,1,0.7799143651296617,Tier 2: Nurture,Debt Scheme
c29d3da2-b329-47a7-b361-74ddd4f02cea,Landing Page Submission,Direct Traffic,63,SMS Sent,1,0.7963300313979024,Tier 2: Nurture,Debt Scheme
07efb746-1b6c-4e2d-8ba4-25273116bfeb,API,Olark Chat,0,Olark Chat Conversation,0,0.4140538059866531,Tier 3: Cold,Debt Scheme
53690d88-52f0-4ce5-b6b8-a13570a6db35,API,Google,444,Olark Chat Conversation,0,0.10737823114998794,Tier 3: Cold,Debt Scheme
6a8950c8-bc33-4bd0-a998-5ec260f4da03,Landing Page Submission,Direct Traffic,814,Page Visited on Website,0,0.40052735261592076,Tier 3: Cold,Debt Scheme
3a55d0b4-76c5-4897-846f-82fee14963fc,API,Direct Traffic,58,SMS Sent,1,0.7593926986263008,Tier 2: Nurture,Debt Scheme
97928454-d5cf-4fa1-bb31-c300e24cf8a0,Landing Page Submission,Google,1298,SMS Sent,1,0.931419430213575,Tier 1: Hot,Equity Scheme
c72e6496-41d2-4f04-9220-ac7001dff906,API,Google,13,SMS Sent,1,0.9141783554851194,Tier 1: Hot,Debt Scheme
164c9834-528f-4393-83e5-181277aa2e6c,Lead Add Form,Reference,0,SMS Sent,1,0.7185004213135433,Tier 2: Nurture,Debt Scheme
cf4483fb-627e-4d85-b0f0-9020e395b25f,Landing Page Submission,Direct Traffic,425,Email Opened,1,0.81229471095096,Tier 1: Hot,Debt Scheme
c135fbe3-d2ae-4b58-87df-fee33fd957b8,Landing Page Submission,Google,824,SMS Sent,0,0.219111091504367,Tier 3: Cold,Debt Scheme
f1952ae5-84a2-4737-a387-527f6b84aca6,Landing Page Submission,Direct Traffic,145,Olark Chat Conversation,0,0.21289573282164392,Tier 3: Cold,Debt Scheme
535f76e6-b6ed-41fa-b666-683f782024f8,API,Olark Chat,0,SMS Sent,0,0.24855186110015265,Tier 3: Cold,Debt Scheme
25b4da95-4487-448d-a759-e34ca8a240c7,API,Google,219,Email Opened,0,0.1509487155283754,Tier 3: Cold,Debt Scheme
76daac7f-377b-4f3f-99be-ad3711b49f2b,API,Google,565,Email Opened,0,0.3908986375523839,Tier 3: Cold,Debt Scheme
9604c479-abc0-4747-84f4-f51acdb313d2,Landing Page Submission,Google,165,Email Opened,0,0.22204426337657282,Tier 3: Cold,Debt Scheme
6aa4a57c-f804-4f7a-8586-06f51be17052,API,Olark Chat,0,Email Opened,1,0.8093885169127152,Tier 1: Hot,Debt Scheme
61e4f75a-8f6c-4999-b164-86acd35197e7,API,Organic Search,591,Email Opened,1,0.9325336488513137,Tier 1: Hot,Debt Scheme
f42bb2e9-8623-4ab8-97bb-209d7f21918f,Landing Page Submission,Direct Traffic,887,Email Opened,1,0.8260139793583037,Tier 1: Hot,Debt Scheme
65e13a16-f5c0-49a1-8187-a4795a5941fb,Landing Page Submission,Direct Traffic,1686,Email Opened,0,0.290488868272802,Tier 3: Cold,Equity Scheme
e9cda55a-cabe-4d25-89df-1c8488604e1f,API,Organic Search,110,SMS Sent,0,0.4347743436719845,Tier 3: Cold,Debt Scheme
f7882cf0-5c85-4212-9644-6a8d11ece2ab,Landing Page Submission,Direct Traffic,1364,SMS Sent,1,0.9748289913486411,Tier 1: Hot,Equity Scheme
d9dad124-762e-4058-a299-0f1525acaaba,API,Olark Chat,0,SMS Sent,1,0.7634437954391551,Tier 2: Nurture,Debt Scheme
0a571174-fd4f-4afd-ab8a-fafe7aac9b1f,Landing Page Submission,Direct Traffic,790,Converted to Lead,1,0.7946039470244701,Tier 2: Nurture,Debt Scheme
79f80eac-90b9-4518-afb7-a77d6f9392f8,Landing Page Submission,Direct Traffic,640,SMS Sent,1,0.9192957478909664,Tier 1: Hot,Debt Scheme
a1b23f6e-1021-41fc-b2d9-997722628d8a,Landing Page Submission,Direct Traffic,1270,Email Bounced,0,0.23032820438001095,Tier 3: Cold,Equity Scheme
59e60de0-458f-4b87-8cdb-bd2e223dd45a,Landing Page Submission,Direct Traffic,249,Converted to Lead,0,0.23005058798067002,Tier 3: Cold,Debt Scheme
e2d111ad-ee8f-41c2-8dee-dc4b9720638d,Landing Page Submission,Direct Traffic,339,SMS Sent,0,0.168260581126204,Tier 3: Cold,Debt Scheme
3dd0f6d7-e4ff-4010-86b5-4cba54fa0520,Landing Page Submission,Direct Traffic,574,Email Opened,1,0.9152872817560367,Tier 1: Hot,Debt Scheme
f388f77b-af57-4cdb-bf93-ebd34055bec8,Landing Page Submission,Google,978,Page Visited on Website,0,0.3591066767645936,Tier 3: Cold,Debt Scheme
45e65da7-f3ac-4a36-abf2-89bccc255403,Landing Page Submission,Direct Traffic,1098,SMS Sent,1,0.7169528162986943,Tier 2: Nurture,Equity Scheme
afa660f8-8bcd-42e5-a67b-aa2f01bc420a,API,Olark Chat,0,SMS Sent,1,0.7869795252671892,Tier 2: Nurture,Debt Scheme
f76ad4f0-80f6-484b-ace8-3160efb340b1,Landing Page Submission,Organic Search,2112,Email Opened,1,0.8375495128118448,Tier 1: Hot,Equity Scheme
d2ceab87-7645-4010-b2b1-02cc55f1bcdf,Landing Page Submission,Direct Traffic,268,Email Opened,0,0.18517337291175956,Tier 3: Cold,Debt Scheme
5c6692b4-34da-4d42-bef1-97ceba08aa6b,API,Organic Search,1169,SMS Sent,1,0.8028912140003527,Tier 1: Hot,Equity Scheme
3a551049-6fe0-4351-81de-74c15e000b24,Landing Page Submission,Direct Traffic,226,Converted to Lead,0,0.44490308452938104,Tier 3: Cold,Debt Scheme
069c99aa-93a0-4a0f-81a8-302726a3b746,Landing Page Submission,Direct Traffic,122,SMS Sent,1,0.7166436346695992,Tier 2: Nurture,Debt Scheme
10c2ab9c-9dd6-4c98-9d64-46201fd29500,Landing Page Submission,Direct Traffic,45,Email Opened,0,0.20919003985134726,Tier 3: Cold,Debt Scheme
41f45a87-453d-48b4-8e8c-cfe9277f6f7b,API,Olark Chat,0,Email Opened,0,0.41708432341228385,Tier 3: Cold,Debt Scheme
718cc1da-cdba-426b-9f53-4367354afe70,API,Direct Traffic,129,Email Link Clicked,0,0.30478496449074516,Tier 3: Cold,Debt Scheme
21cfac2d-957e-4613-b432-72dee7729047,Landing Page Submission,Direct Traffic,1158,Email Opened,1,0.873364323886439,Tier 1: Hot,Equity Scheme
52c2c547-b017-4793-ac04-7345207acd4e,API,Olark Chat,0,Email Opened,0,0.4111836849506838,Tier 3: Cold,Debt Scheme
5c615ec2-1c53-437c-9fec-03f131d53958,API,Olark Chat,0,SMS Sent,1,0.8216070573215936,Tier 1: Hot,Debt Scheme
f619c60c-f5b8-488b-beea-c9d9a84a0916,Landing Page Submission,Direct Traffic,131,Converted to Lead,0,0.13033749640279077,Tier 3: Cold,Debt Scheme
dd396032-e60b-48ca-b3cd-eda97a3b6019,Landing Page Submission,Google,1770,Email Opened,1,0.8191121476123935,Tier 1: Hot,Equity Scheme
8f682118-bba8-4190-bd41-3c67030fd179,Landing Page Submission,Direct Traffic,422,Email Opened,0,0.23668049418953788,Tier 3: Cold,Debt Scheme
d7896afe-20f6-4494-9a09-50d47321a9fb,Landing Page Submission,Direct Traffic,75,Page Visited on Website,0,0.2834253562773465,Tier 3: Cold,Debt Scheme
b2660f2e-b117-40a9-a76b-3779767c4ae3,Landing Page Submission,Google,100,Email Opened,1,0.9005988330990597,Tier 1: Hot,Debt Scheme
6050a450-1d19-496d-8199-47a9813a558e,Landing Page Submission,Organic Search,1801,Email Bounced,0,0.44068271852129104,Tier 3: Cold,Equity Scheme
70ef54f3-f6be-472d-8fad-9a7da3021f51,Landing Page Submission,Direct Traffic,383,SMS Sent,0,0.1917573686430798,Tier 3: Cold,Debt Scheme
6378b3d5-eaea-49d7-a97e-b8d46ebd2930,API,Olark Chat,0,Email Opened,0,0.17449776983596982,Tier 3: Cold,Debt Scheme
5c0da9b8-372d-471a-81c9-1ca850825a51,Landing Page Submission,Google,1042,SMS Sent,1,0.9839192338295836,Tier 1: Hot,Equity Scheme
fa73cecb-0e13-47be-9408-26637d43d2cc,Landing Page Submission,testone,304,Page Visited on Website,0,0.2966292484317483,Tier 3: Cold,Debt Scheme
b250251c-4466-4c6b-a6b7-2a9a0d1e0317,API,Google,263,Page Visited on Website,0,0.1047615384077339,Tier 3: Cold,Debt Scheme
ea9ec11d-17d3-400b-a01d-6cd742de744b,API,Google,161,Unsubscribed,0,0.2441644041634778,Tier 3: Cold,Debt Scheme
f4063a0a-650f-43e9-b45f-b3eb6f1c12a7,Landing Page Submission,Direct Traffic,158,SMS Sent,0,0.125684405828203,Tier 3: Cold,Debt Scheme
f230823d-0c70-4799-92f7-38093aceefab,Landing Page Submission,Organic Search,137,Page Visited on Website,0,0.24182902402526688,Tier 3: Cold,Debt Scheme
03905130-8416-49e3-960f-daff0b5cb185,Landing Page Submission,Google,333,SMS Sent,0,0.11397626624296325,Tier 3: Cold,Debt Scheme
